[2019-06-10 15:46:58][log.py][line:146][INFO] Scrapy 1.6.0 started (bot: gov_all)
[2019-06-10 15:46:58][log.py][line:149][INFO] Versions: lxml 4.2.1.0, libxml2 2.9.8, cssselect 1.0.3, parsel 1.5.1, w3lib 1.20.0, Twisted 18.9.0, Python 3.6.5 |Anaconda, Inc.| (default, Mar 29 2018, 13:32:41) [MSC v.1900 64 bit (AMD64)], pyOpenSSL 18.0.0 (OpenSSL 1.0.2k  26 Jan 2017), cryptography 2.2.2, Platform Windows-10-10.0.17134-SP0
[2019-06-10 15:46:58][log.py][line:38][INFO] Overridden settings: {'BOT_NAME': 'gov_all', 'LOG_LEVEL': 'INFO', 'NEWSPIDER_MODULE': 'gov_all.spiders', 'SPIDER_MODULES': ['gov_all.spiders']}
[2019-06-10 15:46:58][log.py][line:60][INFO] Telnet Password: d4a5107b4ecf1723
[2019-06-10 15:46:58][log.py][line:48][INFO] Enabled extensions:
['scrapy.extensions.corestats.CoreStats',
 'scrapy.extensions.telnet.TelnetConsole',
 'scrapy.extensions.logstats.LogStats']
[2019-06-10 15:46:59][log.py][line:48][INFO] Enabled downloader middlewares:
['scrapy.downloadermiddlewares.httpauth.HttpAuthMiddleware',
 'scrapy.downloadermiddlewares.downloadtimeout.DownloadTimeoutMiddleware',
 'scrapy.downloadermiddlewares.defaultheaders.DefaultHeadersMiddleware',
 'scrapy.downloadermiddlewares.useragent.UserAgentMiddleware',
 'scrapy.downloadermiddlewares.retry.RetryMiddleware',
 'scrapy.downloadermiddlewares.redirect.MetaRefreshMiddleware',
 'scrapy.downloadermiddlewares.httpcompression.HttpCompressionMiddleware',
 'scrapy.downloadermiddlewares.redirect.RedirectMiddleware',
 'scrapy.downloadermiddlewares.cookies.CookiesMiddleware',
 'scrapy.downloadermiddlewares.httpproxy.HttpProxyMiddleware',
 'scrapy.downloadermiddlewares.stats.DownloaderStats']
[2019-06-10 15:46:59][log.py][line:48][INFO] Enabled spider middlewares:
['scrapy.spidermiddlewares.httperror.HttpErrorMiddleware',
 'scrapy.spidermiddlewares.offsite.OffsiteMiddleware',
 'scrapy.spidermiddlewares.referer.RefererMiddleware',
 'scrapy.spidermiddlewares.urllength.UrlLengthMiddleware',
 'scrapy.spidermiddlewares.depth.DepthMiddleware']
[2019-06-10 15:46:59][log.py][line:48][INFO] Enabled item pipelines:
['gov_all.pipelines.GovAllPipeline']
[2019-06-10 15:46:59][log.py][line:256][INFO] Spider opened
[2019-06-10 15:46:59][log.py][line:48][INFO] Crawled 0 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
[2019-06-10 15:46:59][log.py][line:74][INFO] Telnet console listening on 127.0.0.1:6023
[2019-06-10 17:16:06][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:06|0|192.168.1.142|0|http://www.yn.gov.cn/yn_ynyw/tp://www.mohurd.gov.cn/|8|Time_AnalysisError
[2019-06-10 17:16:06][log.py][line:238][DEBUG] Crawled (200) <GET http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.yneport.gov.cn/> (referer: http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/index.html)
[2019-06-10 17:16:06][log.py][line:238][DEBUG] Crawled (200) <GET http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.yndz.yn.gov.cn/dzxh/5764607523034234880/index.html> (referer: http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/index.html)
[2019-06-10 17:16:06][log.py][line:238][DEBUG] Crawled (200) <GET http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.yngjl.org/> (referer: http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/index.html)
[2019-06-10 17:16:06][log.py][line:238][DEBUG] Crawled (200) <GET http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.yn111.net/> (referer: http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/index.html)
[2019-06-10 17:16:06][log.py][line:238][DEBUG] Crawled (200) <GET http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynem.com.cn/> (referer: http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/index.html)
[2019-06-10 17:16:06][log.py][line:238][DEBUG] Crawled (200) <GET http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynjc.yn.gov.cn/> (referer: http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/index.html)
[2019-06-10 17:16:06][log.py][line:238][DEBUG] Crawled (200) <GET http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.yami.yn.gov.cn/ynami/648518346341351424/index.html> (referer: http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/index.html)
[2019-06-10 17:16:06][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:06|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.yneport.gov.cn/|6|Title_AnalysisError
[2019-06-10 17:16:06][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:06|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.yneport.gov.cn/|9|Author_AnalysisError
[2019-06-10 17:16:06][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:06|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.yneport.gov.cn/|8|Time_AnalysisError
[2019-06-10 17:16:06][log.py][line:238][DEBUG] Crawled (200) <GET http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynzb.com.cn/> (referer: http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/index.html)
[2019-06-10 17:16:06][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:06|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.yndz.yn.gov.cn/dzxh/5764607523034234880/index.html|6|Title_AnalysisError
[2019-06-10 17:16:06][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:06|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.yndz.yn.gov.cn/dzxh/5764607523034234880/index.html|9|Author_AnalysisError
[2019-06-10 17:16:06][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:06|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.yndz.yn.gov.cn/dzxh/5764607523034234880/index.html|8|Time_AnalysisError
[2019-06-10 17:16:06][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:06|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.yngjl.org/|6|Title_AnalysisError
[2019-06-10 17:16:06][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:06|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.yngjl.org/|9|Author_AnalysisError
[2019-06-10 17:16:06][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:06|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.yngjl.org/|8|Time_AnalysisError
[2019-06-10 17:16:06][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:06|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynem.com.cn/|6|Title_AnalysisError
[2019-06-10 17:16:06][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:06|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynem.com.cn/|9|Author_AnalysisError
[2019-06-10 17:16:06][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:06|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynem.com.cn/|8|Time_AnalysisError
[2019-06-10 17:16:06][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:06|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.yn111.net/|6|Title_AnalysisError
[2019-06-10 17:16:06][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:06|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.yn111.net/|9|Author_AnalysisError
[2019-06-10 17:16:06][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:06|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.yn111.net/|8|Time_AnalysisError
[2019-06-10 17:16:06][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:06|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynjc.yn.gov.cn/|6|Title_AnalysisError
[2019-06-10 17:16:06][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:06|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynjc.yn.gov.cn/|9|Author_AnalysisError
[2019-06-10 17:16:06][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:06|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynjc.yn.gov.cn/|8|Time_AnalysisError
[2019-06-10 17:16:06][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:06|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.yami.yn.gov.cn/ynami/648518346341351424/index.html|6|Title_AnalysisError
[2019-06-10 17:16:06][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:06|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.yami.yn.gov.cn/ynami/648518346341351424/index.html|9|Author_AnalysisError
[2019-06-10 17:16:06][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:06|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.yami.yn.gov.cn/ynami/648518346341351424/index.html|8|Time_AnalysisError
[2019-06-10 17:16:06][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:06|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynzb.com.cn/|6|Title_AnalysisError
[2019-06-10 17:16:06][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:06|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynzb.com.cn/|9|Author_AnalysisError
[2019-06-10 17:16:06][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:06|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynzb.com.cn/|8|Time_AnalysisError
[2019-06-10 17:16:06][log.py][line:238][DEBUG] Crawled (200) <GET http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynzs.cn/> (referer: http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/index.html)
[2019-06-10 17:16:06][log.py][line:238][DEBUG] Crawled (200) <GET http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynhr.com/> (referer: http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/index.html)
[2019-06-10 17:16:07][log.py][line:238][DEBUG] Crawled (200) <GET http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynlib.cn/> (referer: http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/index.html)
[2019-06-10 17:16:07][log.py][line:238][DEBUG] Crawled (200) <GET http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynoiec.gov.cn/> (referer: http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/index.html)
[2019-06-10 17:16:07][log.py][line:238][DEBUG] Crawled (200) <GET http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.yngp.com/> (referer: http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/index.html)
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynzs.cn/|6|Title_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynzs.cn/|9|Author_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynzs.cn/|8|Time_AnalysisError
[2019-06-10 17:16:07][log.py][line:238][DEBUG] Crawled (200) <GET http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynjsjl.com/> (referer: http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/index.html)
[2019-06-10 17:16:07][log.py][line:238][DEBUG] Crawled (200) <GET http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynfzb.cn/> (referer: http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/index.html)
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynhr.com/|6|Title_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynhr.com/|9|Author_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynhr.com/|8|Time_AnalysisError
[2019-06-10 17:16:07][log.py][line:238][DEBUG] Crawled (200) <GET http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynbz.net/> (referer: http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/index.html)
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynlib.cn/|6|Title_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynlib.cn/|9|Author_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynlib.cn/|8|Time_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynoiec.gov.cn/|6|Title_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynoiec.gov.cn/|9|Author_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynoiec.gov.cn/|8|Time_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.yngp.com/|6|Title_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.yngp.com/|9|Author_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.yngp.com/|8|Time_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynjsjl.com/|6|Title_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynjsjl.com/|9|Author_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynjsjl.com/|8|Time_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynfzb.cn/|6|Title_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynfzb.cn/|9|Author_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynfzb.cn/|8|Time_AnalysisError
[2019-06-10 17:16:07][log.py][line:238][DEBUG] Crawled (200) <GET http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://yn.youth.cn/> (referer: http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/index.html)
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynbz.net/|6|Title_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynbz.net/|9|Author_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynbz.net/|8|Time_AnalysisError
[2019-06-10 17:16:07][log.py][line:238][DEBUG] Crawled (200) <GET http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.pf.yn.gov.cn/> (referer: http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/index.html)
[2019-06-10 17:16:07][log.py][line:238][DEBUG] Crawled (200) <GET http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynbb.gov.cn/> (referer: http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/index.html)
[2019-06-10 17:16:07][log.py][line:238][DEBUG] Crawled (200) <GET http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://ynjgdj.yn.gov.cn/> (referer: http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/index.html)
[2019-06-10 17:16:07][log.py][line:238][DEBUG] Crawled (200) <GET http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.cl.yn.gov.cn/> (referer: http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/index.html)
[2019-06-10 17:16:07][log.py][line:238][DEBUG] Crawled (200) <GET http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynwoman.cn/> (referer: http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/index.html)
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://yn.youth.cn/|6|Title_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://yn.youth.cn/|9|Author_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://yn.youth.cn/|8|Time_AnalysisError
[2019-06-10 17:16:07][log.py][line:238][DEBUG] Crawled (200) <GET http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://kmtb.mofcom.gov.cn/> (referer: http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/index.html)
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.pf.yn.gov.cn/|6|Title_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.pf.yn.gov.cn/|9|Author_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.pf.yn.gov.cn/|8|Time_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.cl.yn.gov.cn/|6|Title_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.cl.yn.gov.cn/|9|Author_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.cl.yn.gov.cn/|8|Time_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://ynjgdj.yn.gov.cn/|6|Title_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://ynjgdj.yn.gov.cn/|9|Author_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://ynjgdj.yn.gov.cn/|8|Time_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynbb.gov.cn/|6|Title_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynbb.gov.cn/|9|Author_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynbb.gov.cn/|8|Time_AnalysisError
[2019-06-10 17:16:07][log.py][line:238][DEBUG] Crawled (200) <GET http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://kunming.customs.gov.cn/> (referer: http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/index.html)
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynwoman.cn/|6|Title_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynwoman.cn/|9|Author_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynwoman.cn/|8|Time_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://kmtb.mofcom.gov.cn/|6|Title_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://kmtb.mofcom.gov.cn/|9|Author_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://kmtb.mofcom.gov.cn/|8|Time_AnalysisError
[2019-06-10 17:16:07][log.py][line:238][DEBUG] Crawled (200) <GET http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.yngs.gov.cn/> (referer: http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/index.html)
[2019-06-10 17:16:07][log.py][line:238][DEBUG] Crawled (200) <GET http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.dczd.yn.gov.cn/> (referer: http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/index.html)
[2019-06-10 17:16:07][log.py][line:238][DEBUG] Crawled (200) <GET http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.zfw.yn.gov.cn/> (referer: http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/index.html)
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://kunming.customs.gov.cn/|6|Title_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://kunming.customs.gov.cn/|9|Author_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://kunming.customs.gov.cn/|8|Time_AnalysisError
[2019-06-10 17:16:07][log.py][line:238][DEBUG] Crawled (200) <GET http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.ynjcy.gov.cn/> (referer: http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/index.html)
[2019-06-10 17:16:07][log.py][line:238][DEBUG] Crawled (200) <GET http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.swtzb.yn.gov.cn/> (referer: http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/index.html)
[2019-06-10 17:16:07][log.py][line:238][DEBUG] Crawled (200) <GET http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://yngy.ynfy.gov.cn/> (referer: http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/index.html)
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.dczd.yn.gov.cn/|6|Title_AnalysisError
[2019-06-10 17:16:07][log.py][line:242][ERROR] |news_data|2019-06-10 17:16:07|0|192.168.1.142|0|http://www.yn.gov.cn/yn_zwlanmu/yn_dfzw/tp://www.dczd.yn.gov.cn/|9|Author_AnalysisError
